#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PFT1	AP2	3702.AT1G25540.1	3702.AT4G36920.2	0	0	0	0	0	0	0	0.637	0.637
PFT1	DRIP2	3702.AT1G25540.1	3702.AT2G30580.1	0	0	0	0	0	0.600	0	0.252	0.688
PFT1	BZS1	3702.AT1G25540.1	3702.AT4G39070.1	0	0	0	0	0	0.745	0	0	0.745
PFT1	NINJA	3702.AT1G25540.1	3702.AT4G28910.2	0	0	0	0	0	0	0	0.806	0.806
PFT1	ZFHD1	3702.AT1G25540.1	3702.AT1G69600.1	0	0	0	0	0	0.672	0	0.619	0.869
PFT1	ABI5	3702.AT1G25540.1	3702.AT2G36270.1	0	0	0	0	0	0.501	0	0.773	0.882
PFT1	DREB2A	3702.AT1G25540.1	3702.AT5G05410.1	0	0	0	0	0	0.828	0	0.844	0.972
PFT1	MYC2	3702.AT1G25540.1	3702.AT1G32640.1	0	0	0	0	0	0.745	0	0.978	0.994
PLL4	ATAF1	3702.AT2G28890.1	3702.AT1G01720.1	0	0	0	0	0	0	0	0.429	0.429
PLL4	MYC2	3702.AT2G28890.1	3702.AT1G32640.1	0	0	0	0	0	0	0	0.411	0.410
PLL4	ABF2	3702.AT2G28890.1	3702.AT1G45249.3	0	0	0	0	0	0	0	0.593	0.593
PLL4	ABF1	3702.AT2G28890.1	3702.AT1G49720.2	0	0	0	0	0	0	0	0.427	0.426
PLL4	RBOHF	3702.AT2G28890.1	3702.AT1G64060.1	0	0	0	0	0.066	0	0	0.490	0.503
PLL4	bZIP	3702.AT2G28890.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.625	0.625
PLL4	AAO3	3702.AT2G28890.1	3702.AT2G27150.2	0	0	0	0	0.060	0	0	0.547	0.555
PLL4	P5CS1	3702.AT2G28890.1	3702.AT2G39800.1	0.190	0	0	0	0	0.136	0	0.212	0.400
PLL4	SOS2	3702.AT2G28890.1	3702.AT5G35410.1	0	0	0	0	0.047	0.081	0.159	0.305	0.419
PLL4	LTI65	3702.AT2G28890.1	3702.AT5G52300.1	0	0	0	0	0	0	0	0.429	0.429
PLL4	ACT12	3702.AT2G28890.1	3702.AT3G46520.1	0	0	0	0	0	0.052	0	0.425	0.431
PLL4	AT3G62260	3702.AT2G28890.1	3702.AT3G62260.2	0	0	0	0	0	0.045	0	0.440	0.442
PLL4	CAT	3702.AT2G28890.1	3702.AT4G35090.1	0.052	0	0	0	0	0	0	0.448	0.454
PLL4	DREB2A	3702.AT2G28890.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.461	0.461
PLL4	ABF3	3702.AT2G28890.1	3702.AT4G34000.1	0	0	0	0	0	0	0	0.520	0.520
PLL4	ABI3	3702.AT2G28890.1	3702.AT3G24650.1	0	0	0	0	0	0	0	0.520	0.520
PLL4	ABA1	3702.AT2G28890.1	3702.AT5G67030.1	0	0	0	0	0	0	0	0.580	0.580
PLL4	AP2	3702.AT2G28890.1	3702.AT4G36920.2	0	0	0	0	0	0	0	0.581	0.581
PLL4	ABF4	3702.AT2G28890.1	3702.AT3G19290.3	0	0	0	0	0	0	0	0.582	0.582
PLL4	NCED3	3702.AT2G28890.1	3702.AT3G14440.1	0	0	0	0	0	0	0	0.595	0.595
PLL4	ABI5	3702.AT2G28890.1	3702.AT2G36270.1	0	0	0	0	0	0	0	0.618	0.618
PLL4	SNRK2.3	3702.AT2G28890.1	3702.AT5G66880.1	0	0	0	0	0.047	0.081	0.159	0.547	0.621
PLL4	SNRK2.2	3702.AT2G28890.1	3702.AT3G50500.2	0	0	0	0	0.047	0.081	0.159	0.584	0.652
PLL4	OST1	3702.AT2G28890.1	3702.AT4G33950.1	0	0	0	0	0.047	0.081	0.159	0.636	0.696
PLL4	KIN10	3702.AT2G28890.1	3702.AT3G01090.2	0	0	0	0	0.047	0.081	0.159	0.638	0.697
PLL4	KIN11	3702.AT2G28890.1	3702.AT3G29160.1	0	0	0	0	0.047	0.081	0.159	0.807	0.838
PLL4	PYR1	3702.AT2G28890.1	3702.AT4G17870.1	0	0	0	0	0	0	0	0.870	0.870
PLL4	ABI1	3702.AT2G28890.1	3702.AT4G26080.1	0	0	0	0	0	0.045	0	0.912	0.913
PRH75	EMB1586	3702.AT5G62190.1	3702.AT1G12770.1	0	0	0.444	0.632	0.123	0	0	0.653	0.432
PRH75	COR47	3702.AT5G62190.1	3702.AT1G20440.1	0	0	0	0	0	0	0	0.446	0.446
PRH75	ERD10	3702.AT5G62190.1	3702.AT1G20450.1	0	0	0	0	0	0	0	0.446	0.446
PRH75	emb1507	3702.AT5G62190.1	3702.AT1G20960.1	0	0	0	0	0.197	0.130	0.253	0.155	0.500
PRH75	AT1G54440	3702.AT5G62190.1	3702.AT1G54440.2	0	0	0	0	0.127	0.116	0.262	0.078	0.404
PRH75	NRPB3	3702.AT5G62190.1	3702.AT2G15430.1	0	0	0	0	0.063	0.151	0.254	0.164	0.438
PRH75	ABI3	3702.AT5G62190.1	3702.AT3G24650.1	0	0	0	0	0	0	0	0.544	0.544
PRH75	LOS4	3702.AT5G62190.1	3702.AT3G53110.1	0	0	0.443	0.635	0.133	0.056	0	0.645	0.443
PRH75	AT4G26630	3702.AT5G62190.1	3702.AT4G26630.2	0	0	0	0	0.042	0	0.448	0.058	0.458
PRH75	DREB2A	3702.AT5G62190.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.517	0.517
PRH75	AIP2	3702.AT5G62190.1	3702.AT5G20910.1	0	0	0	0	0	0	0	0.663	0.663
PRH75	RD22	3702.AT5G62190.1	3702.AT5G25610.1	0	0	0	0	0	0	0	0.500	0.499
PRH75	SIZ1	3702.AT5G62190.1	3702.AT5G60410.2	0	0	0	0	0.042	0.046	0.443	0	0.446
PTAC16	PTAC3	3702.AT3G46780.1	3702.AT3G04260.1	0	0	0	0	0.199	0.533	0	0.325	0.725
PTAC16	RPL15	3702.AT3G46780.1	3702.AT3G25920.1	0	0	0	0	0.501	0	0	0	0.501
PTAC16	DREB2A	3702.AT3G46780.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
PTAC16	AT5G13430	3702.AT3G46780.1	3702.AT5G13430.1	0	0	0	0	0.241	0.356	0.322	0.106	0.664
PTAC3	DREB2A	3702.AT3G04260.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
PTAC3	PTAC16	3702.AT3G04260.1	3702.AT3G46780.1	0	0	0	0	0.199	0.533	0	0.325	0.725
PYR1	ABF2	3702.AT4G17870.1	3702.AT1G45249.3	0	0	0	0	0	0	0	0.773	0.773
PYR1	ABF1	3702.AT4G17870.1	3702.AT1G49720.2	0	0	0	0	0	0	0	0.620	0.620
PYR1	RBOHF	3702.AT4G17870.1	3702.AT1G64060.1	0	0	0	0	0	0	0	0.617	0.617
PYR1	bZIP	3702.AT4G17870.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.682	0.682
PYR1	AAO3	3702.AT4G17870.1	3702.AT2G27150.2	0	0	0	0	0	0	0	0.549	0.549
PYR1	PLL4	3702.AT4G17870.1	3702.AT2G28890.1	0	0	0	0	0	0	0	0.870	0.870
PYR1	ABI5	3702.AT4G17870.1	3702.AT2G36270.1	0	0	0	0	0	0	0	0.807	0.807
PYR1	KIN10	3702.AT4G17870.1	3702.AT3G01090.2	0	0	0	0	0	0	0	0.826	0.826
PYR1	NCED3	3702.AT4G17870.1	3702.AT3G14440.1	0	0	0	0	0	0	0	0.616	0.616
PYR1	ABF4	3702.AT4G17870.1	3702.AT3G19290.3	0	0	0	0	0	0	0	0.659	0.659
PYR1	ABI3	3702.AT4G17870.1	3702.AT3G24650.1	0	0	0	0	0	0	0	0.622	0.622
PYR1	KIN11	3702.AT4G17870.1	3702.AT3G29160.1	0	0	0	0	0	0	0	0.933	0.933
PYR1	SNRK2.2	3702.AT4G17870.1	3702.AT3G50500.2	0	0	0	0	0	0.500	0	0.917	0.956
PYR1	AP2	3702.AT4G17870.1	3702.AT4G36920.2	0	0	0	0	0	0	0	0.446	0.446
PYR1	DREB2A	3702.AT4G17870.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.464	0.463
PYR1	ABA1	3702.AT4G17870.1	3702.AT5G67030.1	0	0	0	0	0	0	0	0.599	0.599
PYR1	LTI78	3702.AT4G17870.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.615	0.615
PYR1	LTI65	3702.AT4G17870.1	3702.AT5G52300.1	0	0	0	0	0	0	0	0.630	0.630
PYR1	ABF3	3702.AT4G17870.1	3702.AT4G34000.1	0	0	0	0	0	0	0	0.637	0.637
PYR1	OST1	3702.AT4G17870.1	3702.AT4G33950.1	0	0	0	0	0	0	0	0.932	0.932
PYR1	SNRK2.3	3702.AT4G17870.1	3702.AT5G66880.1	0	0	0	0	0	0.501	0	0.875	0.934
PYR1	ABI2	3702.AT4G17870.1	3702.AT5G57050.1	0	0	0	0	0	0.896	0.600	0.968	0.998
PYR1	ABI1	3702.AT4G17870.1	3702.AT4G26080.1	0	0	0	0	0	0.999	0.600	0.994	0.999
RBOHF	APX1	3702.AT1G64060.1	3702.AT1G07890.8	0	0	0	0	0	0	0	0.637	0.637
RBOHF	ABF2	3702.AT1G64060.1	3702.AT1G45249.3	0	0	0	0	0	0	0	0.519	0.519
RBOHF	DREB2A	3702.AT1G64060.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.414	0.414
RBOHF	bZIP	3702.AT1G64060.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.425	0.424
RBOHF	LTI78	3702.AT1G64060.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.430	0.430
RBOHF	ABF3	3702.AT1G64060.1	3702.AT4G34000.1	0	0	0	0	0	0	0	0.441	0.441
RBOHF	KUP6	3702.AT1G64060.1	3702.AT1G70300.1	0	0	0	0	0.048	0	0	0.453	0.457
RBOHF	APX2	3702.AT1G64060.1	3702.AT3G09640.1	0	0	0	0	0	0	0	0.464	0.463
RBOHF	ACT2	3702.AT1G64060.1	3702.AT3G18780.2	0	0	0	0	0	0.052	0	0.462	0.468
RBOHF	PLL4	3702.AT1G64060.1	3702.AT2G28890.1	0	0	0	0	0.066	0	0	0.490	0.503
RBOHF	SOS3	3702.AT1G64060.1	3702.AT5G24270.2	0	0	0	0	0	0.125	0.041	0.465	0.511
RBOHF	SOS1	3702.AT1G64060.1	3702.AT2G01980.1	0	0	0	0	0	0	0	0.515	0.515
RBOHF	ABI5	3702.AT1G64060.1	3702.AT2G36270.1	0	0	0	0	0	0	0	0.593	0.593
RBOHF	RD22	3702.AT1G64060.1	3702.AT5G25610.1	0	0	0	0	0	0	0	0.604	0.604
RBOHF	KIN11	3702.AT1G64060.1	3702.AT3G29160.1	0	0	0	0	0	0	0	0.615	0.615
RBOHF	APX3	3702.AT1G64060.1	3702.AT4G35000.1	0	0	0	0	0	0	0	0.616	0.616
RBOHF	PYR1	3702.AT1G64060.1	3702.AT4G17870.1	0	0	0	0	0	0	0	0.617	0.617
RBOHF	ABI2	3702.AT1G64060.1	3702.AT5G57050.1	0	0	0	0	0	0	0	0.638	0.638
RBOHF	SNRK2.3	3702.AT1G64060.1	3702.AT5G66880.1	0	0	0	0	0	0	0	0.656	0.656
RBOHF	SNRK2.2	3702.AT1G64060.1	3702.AT3G50500.2	0	0	0	0	0	0	0	0.677	0.677
RBOHF	ABI1	3702.AT1G64060.1	3702.AT4G26080.1	0	0	0	0	0	0	0	0.720	0.720
RBOHF	CAT	3702.AT1G64060.1	3702.AT4G35090.1	0	0	0	0	0	0	0	0.722	0.722
RBOHF	OST1	3702.AT1G64060.1	3702.AT4G33950.1	0	0	0	0	0	0.597	0	0.911	0.962
RCD1	ATAF1	3702.AT1G32230.1	3702.AT1G01720.1	0	0	0	0	0	0	0	0.619	0.619
RCD1	DRIP1	3702.AT1G32230.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.482	0.482
RCD1	TAF4B	3702.AT1G32230.1	3702.AT1G27720.1	0	0	0	0	0	0	0	0.907	0.907
RCD1	bZIP	3702.AT1G32230.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.451	0.451
RCD1	BPM2	3702.AT1G32230.1	3702.AT3G06190.1	0	0	0	0	0.069	0	0	0.462	0.477
RCD1	AP2	3702.AT1G32230.1	3702.AT4G36920.2	0	0	0	0	0	0	0	0.749	0.749
RCD1	TAF4	3702.AT1G32230.1	3702.AT5G43130.2	0	0	0	0	0.099	0	0	0.904	0.909
RCD1	NAC13	3702.AT1G32230.1	3702.AT1G32870.1	0	0	0	0	0.174	0.745	0	0.774	0.948
RCD1	SOS1	3702.AT1G32230.1	3702.AT2G01980.1	0	0	0	0	0	0.597	0	0.910	0.962
RCD1	DREB2A	3702.AT1G32230.1	3702.AT5G05410.1	0	0	0	0	0	0.799	0	0.963	0.992
RCI2A	COR47	3702.AT3G05880.1	3702.AT1G20440.1	0	0	0	0	0.190	0	0	0.373	0.470
RCI2A	COR15A	3702.AT3G05880.1	3702.AT2G42540.2	0	0	0	0	0.130	0	0	0.441	0.492
RCI2A	DREB2A	3702.AT3G05880.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.427	0.426
RD20	COR47	3702.AT2G33380.1	3702.AT1G20440.1	0	0	0	0	0.170	0	0	0.619	0.670
RD20	ERD10	3702.AT2G33380.1	3702.AT1G20450.1	0	0	0	0	0.204	0	0	0.565	0.638
RD20	ABF2	3702.AT2G33380.1	3702.AT1G45249.3	0	0	0	0	0	0	0	0.582	0.582
RD20	NAC019	3702.AT2G33380.1	3702.AT1G52890.1	0	0	0	0	0.362	0	0	0.498	0.666
RD20	ADH1	3702.AT2G33380.1	3702.AT1G77120.1	0	0	0	0	0	0	0	0.798	0.798
RD20	ERD1	3702.AT2G33380.1	3702.AT5G51070.1	0	0	0	0	0.058	0	0	0.479	0.489
RD20	ATHB-7	3702.AT2G33380.1	3702.AT2G46680.1	0	0	0	0	0.276	0	0	0.350	0.509
RD20	MYB2	3702.AT2G33380.1	3702.AT2G47190.1	0	0	0	0	0.080	0	0	0.498	0.518
RD20	ABF4	3702.AT2G33380.1	3702.AT3G19290.3	0	0	0	0	0	0	0	0.519	0.519
RD20	GolS1	3702.AT2G33380.1	3702.AT2G47180.1	0	0	0	0	0.157	0	0	0.505	0.565
RD20	P5CS1	3702.AT2G33380.1	3702.AT2G39800.1	0	0	0	0	0.227	0	0	0.461	0.565
RD20	ABI2	3702.AT2G33380.1	3702.AT5G57050.1	0	0	0	0	0.271	0	0	0.442	0.575
RD20	NCED3	3702.AT2G33380.1	3702.AT3G14440.1	0	0	0	0	0.158	0	0	0.542	0.597
RD20	ABI1	3702.AT2G33380.1	3702.AT4G26080.1	0	0	0	0	0.200	0	0	0.547	0.622
RD20	DREB2A	3702.AT2G33380.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.625	0.625
RD20	ABF3	3702.AT2G33380.1	3702.AT4G34000.1	0	0	0	0	0.181	0	0	0.569	0.631
RD20	ABI5	3702.AT2G33380.1	3702.AT2G36270.1	0	0	0	0	0	0.500	0	0.386	0.679
RD20	RD22	3702.AT2G33380.1	3702.AT5G25610.1	0	0	0	0	0.154	0	0	0.659	0.699
RD20	RD26	3702.AT2G33380.1	3702.AT4G27410.3	0	0	0	0	0.215	0	0	0.636	0.702
RD20	COR15A	3702.AT2G33380.1	3702.AT2G42540.2	0	0	0	0	0.259	0	0	0.616	0.703
RD20	LTI78	3702.AT2G33380.1	3702.AT5G52310.1	0	0	0	0	0.194	0	0	0.871	0.891
RD20	LTI65	3702.AT2G33380.1	3702.AT5G52300.1	0	0	0	0	0.174	0	0	0.902	0.915
RD22	COR47	3702.AT5G25610.1	3702.AT1G20440.1	0	0	0	0	0	0	0	0.872	0.872
RD22	ERD10	3702.AT5G25610.1	3702.AT1G20450.1	0	0	0	0	0.111	0	0	0.592	0.621
RD22	STZ	3702.AT5G25610.1	3702.AT1G27730.1	0	0	0	0	0	0	0	0.441	0.441
RD22	MYC2	3702.AT5G25610.1	3702.AT1G32640.1	0	0	0	0	0	0	0	0.637	0.637
RD22	ABF2	3702.AT5G25610.1	3702.AT1G45249.3	0	0	0	0	0	0	0	0.633	0.633
RD22	NAC019	3702.AT5G25610.1	3702.AT1G52890.1	0	0	0	0	0	0	0	0.434	0.434
RD22	RBOHF	3702.AT5G25610.1	3702.AT1G64060.1	0	0	0	0	0	0	0	0.604	0.604
RD22	ABO3	3702.AT5G25610.1	3702.AT1G66600.1	0	0	0	0	0	0	0	0.481	0.481
RD22	bZIP	3702.AT5G25610.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.596	0.596
RD22	ADH1	3702.AT5G25610.1	3702.AT1G77120.1	0	0	0	0	0	0	0	0.637	0.637
RD22	SOS1	3702.AT5G25610.1	3702.AT2G01980.1	0	0	0	0	0	0	0	0.593	0.593
RD22	AAO3	3702.AT5G25610.1	3702.AT2G27150.2	0	0	0	0	0	0	0	0.645	0.645
RD22	RD20	3702.AT5G25610.1	3702.AT2G33380.1	0	0	0	0	0.154	0	0	0.659	0.699
RD22	ABI5	3702.AT5G25610.1	3702.AT2G36270.1	0	0	0	0	0	0	0	0.640	0.640
RD22	P5CS1	3702.AT5G25610.1	3702.AT2G39800.1	0	0	0	0	0.169	0	0	0.803	0.829
RD22	COR15B	3702.AT5G25610.1	3702.AT2G42530.1	0	0	0	0	0.100	0	0	0.390	0.427
RD22	COR15A	3702.AT5G25610.1	3702.AT2G42540.2	0	0	0	0	0.199	0	0	0.848	0.873
RD22	MYB2	3702.AT5G25610.1	3702.AT2G47190.1	0	0	0	0	0	0	0	0.828	0.828
RD22	NCED3	3702.AT5G25610.1	3702.AT3G14440.1	0	0	0	0	0	0	0	0.751	0.751
RD22	ACT2	3702.AT5G25610.1	3702.AT3G18780.2	0	0	0	0	0	0	0	0.519	0.519
RD22	ABF4	3702.AT5G25610.1	3702.AT3G19290.3	0	0	0	0	0	0	0	0.638	0.638
RD22	MYB15	3702.AT5G25610.1	3702.AT3G23250.1	0	0	0	0	0	0	0	0.550	0.550
RD22	ABI3	3702.AT5G25610.1	3702.AT3G24650.1	0	0	0	0	0	0	0	0.462	0.461
RD22	ICE1	3702.AT5G25610.1	3702.AT3G26744.1	0	0	0	0	0	0	0	0.442	0.442
RD22	ABI1	3702.AT5G25610.1	3702.AT4G26080.1	0	0	0	0	0	0	0	0.640	0.640
RD22	RD26	3702.AT5G25610.1	3702.AT4G27410.3	0	0	0	0	0	0	0	0.637	0.637
RD22	OST1	3702.AT5G25610.1	3702.AT4G33950.1	0	0	0	0	0	0	0	0.460	0.459
RD22	ABF3	3702.AT5G25610.1	3702.AT4G34000.1	0	0	0	0	0.105	0	0	0.655	0.678
RD22	AP2	3702.AT5G25610.1	3702.AT4G36920.2	0	0	0	0	0	0	0	0.596	0.596
RD22	ZAT6	3702.AT5G25610.1	3702.AT5G04340.1	0	0	0	0	0	0	0	0.412	0.412
RD22	DREB2A	3702.AT5G25610.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.803	0.803
RD22	ACT7	3702.AT5G25610.1	3702.AT5G09810.1	0	0	0	0	0	0	0	0.464	0.463
RD22	SOS2	3702.AT5G25610.1	3702.AT5G35410.1	0	0	0	0	0	0	0	0.441	0.441
RD22	PRH75	3702.AT5G25610.1	3702.AT5G62190.1	0	0	0	0	0	0	0	0.500	0.499
RD22	MYBR1	3702.AT5G25610.1	3702.AT5G67300.1	0	0	0	0	0	0	0	0.542	0.542
RD22	NHX1	3702.AT5G25610.1	3702.AT5G27150.1	0	0	0	0	0	0	0	0.565	0.565
RD22	ABI2	3702.AT5G25610.1	3702.AT5G57050.1	0	0	0	0	0	0	0	0.616	0.616
RD22	ABA1	3702.AT5G25610.1	3702.AT5G67030.1	0	0	0	0	0.115	0	0	0.591	0.622
RD22	ERD1	3702.AT5G25610.1	3702.AT5G51070.1	0	0	0	0	0	0	0	0.700	0.700
RD22	LTI65	3702.AT5G25610.1	3702.AT5G52300.1	0	0	0	0	0.073	0	0	0.955	0.956
RD22	LTI78	3702.AT5G25610.1	3702.AT5G52310.1	0	0	0	0	0.109	0	0	0.958	0.960
RD26	COR47	3702.AT4G27410.3	3702.AT1G20440.1	0	0	0	0	0.204	0	0	0.519	0.600
RD26	ERD10	3702.AT4G27410.3	3702.AT1G20450.1	0	0	0	0	0.181	0	0	0.308	0.409
RD26	STZ	3702.AT4G27410.3	3702.AT1G27730.1	0	0	0	0	0.169	0	0	0.549	0.609
RD26	MYC2	3702.AT4G27410.3	3702.AT1G32640.1	0	0	0	0	0.190	0	0	0.636	0.692
RD26	ABF2	3702.AT4G27410.3	3702.AT1G45249.3	0	0	0	0	0	0	0	0.645	0.645
RD26	NAC019	3702.AT4G27410.3	3702.AT1G52890.1	0	0	0	0.952	0.399	0	0	0.966	0.426
RD26	bZIP	3702.AT4G27410.3	3702.AT1G68880.1	0	0	0	0	0	0	0	0.618	0.618
RD26	ZFHD1	3702.AT4G27410.3	3702.AT1G69600.1	0	0	0	0	0	0.500	0	0.625	0.804
RD26	NAC032	3702.AT4G27410.3	3702.AT1G77450.1	0	0	0	0.913	0.331	0.115	0	0.638	0.416
RD26	WRKY40	3702.AT4G27410.3	3702.AT1G80840.1	0	0	0	0	0.154	0	0	0.502	0.560
RD26	RD20	3702.AT4G27410.3	3702.AT2G33380.1	0	0	0	0	0.215	0	0	0.636	0.702
RD26	ABI5	3702.AT4G27410.3	3702.AT2G36270.1	0	0	0	0	0	0.500	0	0.592	0.787
RD26	P5CS1	3702.AT4G27410.3	3702.AT2G39800.1	0	0	0	0	0.118	0	0	0.351	0.403
RD26	COR15A	3702.AT4G27410.3	3702.AT2G42540.2	0	0	0	0	0.100	0	0	0.549	0.576
RD26	ATHB-7	3702.AT4G27410.3	3702.AT2G46680.1	0	0	0	0	0.314	0	0	0.617	0.726
RD26	GolS1	3702.AT4G27410.3	3702.AT2G47180.1	0	0	0	0	0.155	0	0	0.341	0.419
RD26	MYB2	3702.AT4G27410.3	3702.AT2G47190.1	0	0	0	0	0.115	0	0	0.616	0.645
RD26	KIN10	3702.AT4G27410.3	3702.AT3G01090.2	0	0	0	0	0	0.500	0	0.190	0.577
RD26	NCED3	3702.AT4G27410.3	3702.AT3G14440.1	0	0	0	0	0.275	0	0	0.637	0.725
RD26	ABF4	3702.AT4G27410.3	3702.AT3G19290.3	0	0	0	0	0.108	0	0	0.646	0.670
RD26	ZF2	3702.AT4G27410.3	3702.AT3G19580.1	0	0	0	0	0.349	0	0	0.308	0.530
RD26	ABI3	3702.AT4G27410.3	3702.AT3G24650.1	0	0	0	0	0	0	0	0.598	0.598
RD26	ABI1	3702.AT4G27410.3	3702.AT4G26080.1	0	0	0	0	0.382	0	0	0.590	0.735
RD26	RHL41	3702.AT4G27410.3	3702.AT5G59820.1	0	0	0	0	0.148	0	0	0.349	0.421
RD26	ZAT6	3702.AT4G27410.3	3702.AT5G04340.1	0	0	0	0	0.220	0	0	0.441	0.545
RD26	AP2	3702.AT4G27410.3	3702.AT4G36920.2	0	0	0	0	0	0	0	0.616	0.616
RD26	RD22	3702.AT4G27410.3	3702.AT5G25610.1	0	0	0	0	0	0	0	0.637	0.637
RD26	ABI2	3702.AT4G27410.3	3702.AT5G57050.1	0	0	0	0	0.224	0	0	0.595	0.672
RD26	DREB2A	3702.AT4G27410.3	3702.AT5G05410.1	0	0	0	0	0.166	0	0	0.641	0.688
RD26	ABF3	3702.AT4G27410.3	3702.AT4G34000.1	0	0	0	0	0.118	0	0	0.687	0.712
RD26	SOS2	3702.AT4G27410.3	3702.AT5G35410.1	0	0	0	0	0	0	0	0.718	0.718
RD26	LTI78	3702.AT4G27410.3	3702.AT5G52310.1	0	0	0	0	0.148	0	0	0.728	0.758
RD26	ERD1	3702.AT4G27410.3	3702.AT5G51070.1	0	0	0	0	0.151	0	0	0.746	0.775
RD26	LTI65	3702.AT4G27410.3	3702.AT5G52300.1	0	0	0	0	0.167	0	0	0.759	0.790
RHL41	ATAF1	3702.AT5G59820.1	3702.AT1G01720.1	0	0	0	0	0.261	0	0	0.321	0.477
RHL41	APX1	3702.AT5G59820.1	3702.AT1G07890.8	0	0	0	0	0	0	0	0.744	0.744
RHL41	COR47	3702.AT5G59820.1	3702.AT1G20440.1	0	0	0	0	0	0	0	0.565	0.565
RHL41	STZ	3702.AT5G59820.1	3702.AT1G27730.1	0	0	0	0.744	0.863	0	0	0.960	0.896
RHL41	NAC019	3702.AT5G59820.1	3702.AT1G52890.1	0	0	0	0	0.157	0	0	0.372	0.447
RHL41	FBS1	3702.AT5G59820.1	3702.AT1G61340.2	0	0	0	0	0.645	0	0	0	0.645
RHL41	bZIP	3702.AT5G59820.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.548	0.548
RHL41	NAC032	3702.AT5G59820.1	3702.AT1G77450.1	0	0	0	0	0.190	0	0	0.320	0.426
RHL41	WRKY40	3702.AT5G59820.1	3702.AT1G80840.1	0	0	0	0	0.826	0	0	0.604	0.928
RHL41	NRPB3	3702.AT5G59820.1	3702.AT2G15430.1	0	0	0	0	0	0.049	0.392	0.066	0.412
RHL41	HSFA2	3702.AT5G59820.1	3702.AT2G26150.1	0	0	0	0	0.118	0.062	0	0.593	0.633
RHL41	WRKY25	3702.AT5G59820.1	3702.AT2G30250.1	0	0	0	0	0.280	0	0	0.637	0.727
RHL41	WRKY33	3702.AT5G59820.1	3702.AT2G38470.1	0	0	0	0	0.746	0	0	0.621	0.899
RHL41	HOS1	3702.AT5G59820.1	3702.AT2G39810.1	0	0	0	0	0	0	0	0.499	0.499
RHL41	COR15A	3702.AT5G59820.1	3702.AT2G42540.2	0	0	0	0	0	0	0	0.619	0.619
RHL41	WRKY46	3702.AT5G59820.1	3702.AT2G46400.1	0	0	0	0	0.530	0	0	0.190	0.603
RHL41	MYB2	3702.AT5G59820.1	3702.AT2G47190.1	0	0	0	0	0.109	0.048	0.132	0.432	0.526
RHL41	APX2	3702.AT5G59820.1	3702.AT3G09640.1	0	0	0	0	0	0	0	0.616	0.616
RHL41	ACT2	3702.AT5G59820.1	3702.AT3G18780.2	0	0	0	0	0.045	0.089	0.276	0.341	0.529
RHL41	ZF2	3702.AT5G59820.1	3702.AT3G19580.1	0	0	0	0.701	0.685	0	0	0.682	0.747
RHL41	AOX1A	3702.AT5G59820.1	3702.AT3G22370.1	0	0	0	0	0.310	0	0	0.335	0.521
RHL41	MYB15	3702.AT5G59820.1	3702.AT3G23250.1	0	0	0	0	0.452	0.048	0.132	0.617	0.803
RHL41	HSFC1	3702.AT5G59820.1	3702.AT3G24520.1	0	0	0	0	0	0.062	0	0.619	0.627
RHL41	ICE1	3702.AT5G59820.1	3702.AT3G26744.1	0	0	0	0	0	0	0	0.637	0.637
RHL41	ACT12	3702.AT5G59820.1	3702.AT3G46520.1	0	0	0	0	0.045	0.089	0.276	0.161	0.400
RHL41	NAC062	3702.AT5G59820.1	3702.AT3G49530.1	0	0	0	0	0.621	0	0	0.306	0.725
RHL41	PAD1	3702.AT5G59820.1	3702.AT3G51260.1	0	0	0	0	0	0.054	0.392	0	0.400
RHL41	AT3G62260	3702.AT5G59820.1	3702.AT3G62260.2	0	0	0	0	0.571	0.043	0	0	0.572
RHL41	HSF1	3702.AT5G59820.1	3702.AT4G17750.1	0	0	0	0	0	0.062	0	0.441	0.453
RHL41	HSFA4A	3702.AT5G59820.1	3702.AT4G18880.1	0	0	0	0	0.496	0.062	0	0.637	0.813
RHL41	RD26	3702.AT5G59820.1	3702.AT4G27410.3	0	0	0	0	0.148	0	0	0.349	0.421
